image_link,group_id,entity_name,entity_value,keras_ocr_text
https://m.media-amazon.com/images/I/71UgP5ecB5L.jpg,271537,voltage,24.0 volt,automatic powerl selas light siar fa  e   automatia s s  when e the water s e pressure is t00 low and waong the e s s s automatic  mode e cannot operate normally s s s please switch s to the s sellistaring soconds mode s s ts s e i s i s s d  l i  b g e 6  s d s 6 s s e permanent s 5 s magnet dc e  g s e o s booster    s pump  s  b 5  i mt2425100p  e h e  e   0 0 e g s s 9 s voltage s den i protection oe classiss g 8 s s rate dcaza aurent insulation dlass h fluid temperatures oosc outlet diaismm sace vs
https://m.media-amazon.com/images/I/61Eln8U+G9L.jpg,186035,voltage,12.0 volt,ac dc2 s hous ook dc cos svs ms 12vnoa aas usb dci pd gon inpul dc 12v2av s302 12v 3a3 20vigoow max 56
https://m.media-amazon.com/images/I/81rPRyMts-L.jpg,267182,voltage,12.0 volt,multiple choose modes to from max eco cooling fast energy saving warn eco oer warm dg cold caution eco ma ommcrecote catdigcooce lced ind ecereragesintotemin nerc insmn ccncenlorsnes ogaense cloca rontkeepsntos warrn cmecilung conalccce dn decen miodetmfaiole urs ds cied sn nleries ce to caietd eaees s ooln
https://m.media-amazon.com/images/I/81QU50gwNUL.jpg,179080,voltage,36.0 volt,eyrcrcke ry assist s durable aluminum ebmx frame secure release 36v 250w l electric motor integrated flushmount 36v 104 battery ah t with and lock key
https://m.media-amazon.com/images/I/51oD-FAggcL.jpg,709627,voltage,1.5 volt,aaz bpl usb rechargeable warranty battery aa l year mah sv 1ooo s g  s  i e s  i  e s
https://m.media-amazon.com/images/I/61BrCr00RbL.jpg,641642,wattage,1000.0 watt,e27 holder chandelier waterproof lamp included bulb not c e 0 5m 10d e21 ip54 5ocm 3ocm 25cm 25cm collegabile altri su con 10om pari 100ow a recommended led s14 buld
https://m.media-amazon.com/images/I/91AOQ-XaT4L.jpg,752266,wattage,30.0 watt,ceiling led light ecirep tesmert gmoh warningene address do not touch or approach combustible materials 12 reinbeker weg erst obergeschoss warnungidee 21029 hamburg germany beruhren oder nahern sie sich brennbaren materialien tel 149 1521 6651254 avertissementiere mail schauvaagmx de ne toucher pas approcher materiaux combustibles ou des awertimentolite product led ceiling lightdeckenleuchte name non toccare awicinarsi materiali combustibil o a voltager 110130v gohze 220240v 5ohza advertenciaese wattager 30w manufacturer no tocar ni materiales combustibles acercarse a jiangmen pengjiang aizhia photoelectric technology co ltd addresst 505 room floor 5 college students entrepreneurship and employment incubation base no g chaolian avenue iccee 20 pengijiang district jiangmen city tels 186 16602950103 pap mailt zcd ybsaoutlook com made china in
https://m.media-amazon.com/images/I/71RYnyvGx1L.jpg,955292,wattage,120.0 watt,extensive compatibility usb usb c female male to converter e fn delete oa max 120w enter return  120w max keyboard usb mouse game console flash drive o camera printer disk hard projector
https://m.media-amazon.com/images/I/71aiiioQAAL.jpg,752266,wattage,100.0 watt,umolimis height 121 10 o8 230 341 400 335 232 016 348 359 544 736 552 04 s g 02 928 745 410 425 752 850 395 440 485 530 575 620 665 710 755 800 369 742 355 c1000 ppfd map 558 555 power draws 100 watt 331 226 283 338 412 92bumollmfls high ppdfs 2x2ft in grow tent test a 2ft gocm height 141 umolimfis 181 umolimis height 288 380 298 386 377 411 391 412 430 419 422 550 613 542 431 413 431 451 438 422 s s s s 443 626 459 498 455 768 638 465 505 550 416 546 535 422 403 436 445 430 615 413 378 292 382 406 380 282 408 422 403 370 2ft gocm 2ft gocml
https://m.media-amazon.com/images/I/81TxDtK1ztL.jpg,179080,wattage,250.0 watt,s s  ss e s 5 e op
https://m.media-amazon.com/images/I/713YtTGT--S.jpg,318770,wattage,2.0 watt,mode different different experience p212w extended mirror mode mode synchronized different two two display screens screens screens suitable for and sharing display workentertanment
https://m.media-amazon.com/images/I/71OKzP48JpL.jpg,318770,wattage,60.0 watt,usbec xyhnz to usbec gow fast charging cable charging s up to a8ombis transfer speed antlabrasion nylon braided material up to 60w fast charge
https://m.media-amazon.com/images/I/71pJNlAzg8L.jpg,752266,wattage,100.0 watt,bright flood light super 100w 8ooolm 6500k
https://m.media-amazon.com/images/I/71JrydC-GvL.jpg,318770,wattage,240.0 watt,charge your macbook flash in a fully charge your macbook pro 16 up to 2h delete up 24ow to supports macbook pro 16 10ow pd
https://m.media-amazon.com/images/I/71UZUvWl2VL.jpg,318770,wattage,2300.0 watt,hozvu ce 25 15 mmz m 2300w maxi  co in ref 110345 e871380 12m0253 le debflex
https://m.media-amazon.com/images/I/71OvkFobjTS.jpg,318770,wattage,18.0 watt,support fast charging es 3omin charging pd 500 l standardcharge 200 included a18w usb c pd charger is needed not
https://m.media-amazon.com/images/I/61AD3hhgwRL.jpg,752266,wattage,6.0 watt,w acm e 8cm 17cm
https://m.media-amazon.com/images/I/61iR2+DN2vL.jpg,746096,wattage,50.0 watt,bravia fernseher vergleich 2022 a8ok x9ok x85k modell l bildschirm 559 l 65 75 504 55 65 75 185 435 50 55 65 751 l 85 l l l l l l l sonn on xir xir bild co full artau oled kontrast led xr xr triluminds farbe ein triluminos triluminos eo do acoustic acoustic xbalanced surface multiaudio speaker audiot klang bildschirm als lautsprecher ow ow sow bpss ja ja penek nur playstationts einlosen einlosen 5 filme s5 filme zum zum bravia 12 monate unbegrenztes 12 monate unbegrenztes core streaming streaming hey google hey google hey google sprachsteuerung freinandige spracnsteuering
https://m.media-amazon.com/images/I/612blo+TdmL.jpg,318770,wattage,100.0 watt,s   brioe wine boe 81k skebohz viceo outpun 40 ransm sson speld oon pd loow
https://m.media-amazon.com/images/I/71lag2DRsNL.jpg,179080,wattage,250.0 watt,powerful efficient x system riding 250w 20 bspeed mpa shimano gearing direct drive geared motor top speed
https://m.media-amazon.com/images/I/61rfSV5U3xL.jpg,318770,wattage,100.0 watt,taias s s honyos doasihecon oumnd usbec to usbec
https://m.media-amazon.com/images/I/71UrrHz3yXL.jpg,318770,wattage,27.0 watt,supports 2zw power delivery 35min 8000 phone 1314 800 charged n noter usb c pd is neededinot included charger
https://m.media-amazon.com/images/I/71zzbWwTY4L.jpg,752266,wattage,150.0 watt,2 wattages switchable 200w easy the suitable during installation to select wattage 150w different brightness demands to satisfy 150w 20ow 2250olm boooolm
https://m.media-amazon.com/images/I/715hJOfBUOL.jpg,641642,wattage,24.0 watt,ss s s g 9448a 9448a 3m 3m double doublo cotec coatec led input light del signoa del onssul pilos ignon onssl plo maxzaw 12vdc v8336 v8tt6
https://m.media-amazon.com/images/I/71Sok4S9uVL.jpg,752266,wattage,60.0 watt,3light vanity lighting fixtures e e d highquality gow max 120v antirust
https://m.media-amazon.com/images/I/61ZWLbkfdGL.jpg,955292,wattage,3.0 watt,e e skis aates s 2 s esc s p ca tad lock caps shift r itue
https://m.media-amazon.com/images/I/51dXQshOCAL.jpg,318770,wattage,100.0 watt,typec 3 gen2 1 cable o ss hss logbps 4k emarker 10ow aka6ohz transfer data fast charging chip design
https://m.media-amazon.com/images/I/719rKIJHZvL.jpg,318770,wattage,240.0 watt,in transfer files seconds charging yet fast 2vga ereny e ge t fee a 1g s kto achieve 240w fast charging gnozce aenet tngen cot cos d for devices res your botnn recommended work cone ooiaosae with pd31 charger coroon rusae cncorcoa sress te based internal data testing actual results on may vary
https://m.media-amazon.com/images/I/81tpKG4WIzL.jpg,276700,wattage,45.1 watt,whats differencet the transfer angle to true get angle true miter cut or 130 single angle cut 140 s wis x onioff esip zero tight dee gem wad red soo1 82305 digital angle finder mpo1 digital miter protractor saw
https://m.media-amazon.com/images/I/71YEZgg2+TL.jpg,318770,wattage,18.0 watt,ll nl chargng fast ce ersens seusa how to fast charged original wall charger computer usb port of phone your fast charging requires original adapter or qc adapter samsung galaxy s20is20tis20 ultral note 101 qc afc requires protocol charger a 18w usb usb c with a the origina charger is pd fast charging with 25 w porti port a a a
https://m.media-amazon.com/images/I/71eLqzLioDL.jpg,318770,wattage,100.0 watt,saving rapid charging time 2h time lh saux ipad jsaux 100w other 18w k
https://m.media-amazon.com/images/I/61+Ok63RnvL.jpg,892291,wattage,20.0 watt,2usbizpd holes to meet the charging 4 of multiple needs devices speed 990o up pozow qc30 vle oradki pd2ow qc charge aoaen d tnsntomloves ocn wnsnasn odescohppon g vunswnso d s socupro vang s ncaoouncun r s iooos ie
https://m.media-amazon.com/images/I/71-RCxmx8jL.jpg,412008,wattage,2400.0 watt,original part number g466240own
https://m.media-amazon.com/images/I/61KzQznZq6L.jpg,318770,wattage,240.0 watt,240w charging super fast
https://m.media-amazon.com/images/I/61iPPiH3B6L.jpg,892291,wattage,88300.0 watt,s  s i s e   s s d
https://m.media-amazon.com/images/I/71XS7bTu0xL.jpg,124643,wattage,30.0 watt,steps of ozone generator working gcncrator orono oonn not do enter step step step step 2 3 i make human and piease waitt for 8060 to ciose all pets slire turn timing switch doorsand windows needto leave mins before the youget howlong toset andthen backand connect when the the open room want to you open machine is wonking doorswindows the powersocket the generator ozone
https://m.media-amazon.com/images/I/51T5Y1mHAoS.jpg,318770,wattage,100.0 watt,s s
https://m.media-amazon.com/images/I/61mM7nC1MeL.jpg,955292,wattage,0.75 watt,garlinkit u2w plus with carplay upgrade ne original carplay car wired to wireless carplay plugeplay nonfinductive connection faster connection suppon ota upgrade continue he operation of the original cars buttons knobs mic etc huizhou nunlian technology co lid tel 400 930 3035 web carlinkit www com name wred lo wreless usb acapter model cpc2oo uzw plus power dcisv ozsw connectivity wifd 802 mablginiac zaghz sghz dimensionsiweight boxaoriemmisag 3is1b1o5 inchilzoz opcrating temp oc 6oc i s2flaof suppon phone phone 6 ios 10 support car builtein carplayuse ce fc a rohs fcc oznz caczoo cmurt dzozoapianig bunloot ood bowe r 21o taaaa ccaralezoton 972186 s60oto
https://m.media-amazon.com/images/I/61c5GzloD-L.jpg,957050,wattage,15.0 watt,on bsm ealrs tit aafn eohe coatatae ne n ualen spotify nan netflix tb soan lonnoo
https://m.media-amazon.com/images/I/71Sq852ZVZL.jpg,892291,wattage,3.0 watt,universal compatibility smipeuptounlock 1017 s ok rads nteess sas s asn is ok pot nsn non asnsees ntn phone mode for sher sase eor masae
https://m.media-amazon.com/images/I/51B-mBrEfmL.jpg,949192,width,64.0 centimetre,64 cm 45 cm cm 225 10 mm vollmaterial 90 cm 80 cm 8 mm vollmaterial stabil freistehend robust
https://m.media-amazon.com/images/I/51-mvdOIoqS.jpg,648011,width,13.0 millimetre,78mm 13mm 118mm 13mm
https://m.media-amazon.com/images/I/51OIagHsGLL.jpg,521194,width,105.0 millimetre,mini 2023 nuary 6 friday filofax hany 2023 on week two pages diary english 7 saturday see reverse ior diary layout 8 sunday price code cb uk onlyl ref 2368121 petrotea aon 5 0s9145161766 neles oo reer scatarea oeed ref 2368121 made in uk whito papcr bogsm e print black bluo shecets 6a sizes iosmm czmm x 84273 57286 z wwwflofax com
https://m.media-amazon.com/images/I/51eOmzIAUZL.jpg,146860,width,4.0 centimetre,73cm2 8tin 108cm4251n acm15tin
https://m.media-amazon.com/images/I/510Zf2peXgL.jpg,392533,width,3.0 foot,3 11k 26 4
https://m.media-amazon.com/images/I/51O7zWZdgVL.jpg,966823,width,16.0 centimetre, 63in 22 scml886in 16cml s 19cmli48n 5cml531l1 134
https://m.media-amazon.com/images/I/61EvKrDrzmL.jpg,119607,width,20.0 centimetre,kstrong durable 8 s plate iron e  predrilled holes ben hanging for easy l seretof the omnitrin 2ocm zgin t
https://m.media-amazon.com/images/I/51beSMu2ivS.jpg,758128,width,3.0 metre,2m 3m
https://m.media-amazon.com/images/I/41r4SpZtveL.jpg,358831,width,7.0 centimetre,soocmligzin total length zcml28in
https://m.media-amazon.com/images/I/51ku56CucSL.jpg,347320,width,3.0 centimetre,3cml18in t ss s
https://m.media-amazon.com/images/I/61CLe9kIN7L.jpg,311997,width,49.6 inch,o 171 24 arketipo borzalino 171 4961 aa 20lb paint size shelves antirust charcoal burning 20lb large
https://m.media-amazon.com/images/I/61Bv5+rR-fS.jpg,416664,width,11.0 centimetre,n s press and hold the key for 3 seconds onioff to turn click the key adjust to the z colors oyo col ssea 431 l 11cm microusb design charging
https://m.media-amazon.com/images/I/617Ne3CPxqL.jpg,347404,width,20.5 centimetre,616cm o h c  2 2oscm 81
https://m.media-amazon.com/images/I/51-wqywJEaL.jpg,403664,width,5.0 inch,8cml3 1in s s e 14cml5 5in
https://m.media-amazon.com/images/I/51xwelVfExL.jpg,470067,width,53.0 millimetre,lzomm s 1obmm s s a2mm ssmm s e 83mm
https://m.media-amazon.com/images/I/51BNB2Xf9dL.jpg,119607,width,55.0 centimetre,18cm zin lnes ah 55cm 211n s
https://m.media-amazon.com/images/I/611o0GuhTKL.jpg,849273,width,66.0 millimetre,gimm gomm sunnyisfe gimm sunnyiffe sunutfe suma c mini mni ing bint cofornoone foraavic euersfeen bag botersn safe battery fornmein for wint 1pc 2pc ilt aaein enatie 3pc uiak ggmm lemm gomm izmm liomm lomm sungyisfe sunnyies sor wanc foruavic mani mini formavic mini ipcs battery 2pcs battery bpcs battery for for for
https://m.media-amazon.com/images/I/51WZII2FZ+L.jpg,292475,width,8.0 centimetre,37 cm 32 in 32 8cm in l pb stackable dishwasher microwave handmade lead free safe safe and lf have bougt but later have broken of bow ls set contact you a one your us you purchase bowl complete again to set can one your
https://m.media-amazon.com/images/I/611r8r+u1UL.jpg,725436,width,6.35 millimetre,112 july infrared receiving window 635mm headphone jack function knob display screen s msal caod 44mm balanced headphone jack optical input rca output bluetooth input high resolution usb dac eoco opical tes eca con sb ial outpud onputs inoo2aov ac usb input trs balanced output ac power input ac100240v coaxial input
https://m.media-amazon.com/images/I/515hLgtEGWL.jpg,783898,width,5.0 centimetre,s scm zcm
https://m.media-amazon.com/images/I/51s5SaVOZWL.jpg,752266,width,10.0 inch,led led 3 ceiling lights spot jahre d ane garantie lifespan 301 000 hour incl ip axmax 5aw gu10 20 ax led gu10 220240v ac 50160 hz
https://m.media-amazon.com/images/I/61AxhMJnfdL.jpg,292475,width,18.0 centimetre,acm iacm 5cm 1zam 5 scm 1cm gcm ocm lscrn 6 5cm
https://m.media-amazon.com/images/I/51fukpgF3YL.jpg,149159,width,40.0 centimetre,eistthins tebal taz lzcm aocm 28 cm
https://m.media-amazon.com/images/I/41F9p9WL7BL.jpg,126471,width,90.0 centimetre,75 hohe cm 35 cm 90 cm 35 cm seitenflugel betteinlage seitenflugel
https://m.media-amazon.com/images/I/51UsXuOgh7L.jpg,576154,width,25.0 centimetre,masterclass 25cm 10 l s 35cm 14 l
https://m.media-amazon.com/images/I/6147BkwKaTL.jpg,752266,width,25.6 inch,we provide services customize to chandelier hanging style as 4 h98 if please contact us necessary 61 d 25
https://m.media-amazon.com/images/I/51C5fHrqsIL.jpg,237000,width,60.0 centimetre,2439 in in 1220 160100 cm cm 3050 34 in 810 cm 12 in 30 cm
https://m.media-amazon.com/images/I/51rOI4bvgkL.jpg,150535,width,4.13 inch,o791 4131
https://m.media-amazon.com/images/I/51FEtt00KSL.jpg,449805,width,75.0 centimetre,extra large standard s s nawurehike naturehike 75cm 85cm s s bag bag 29cm 31cm
https://m.media-amazon.com/images/I/51V8+LytHaL.jpg,558806,width,6.5 inch,65 inch ae 2023 un e corthatel
https://m.media-amazon.com/images/I/51fJ3jcQQTL.jpg,478357,width,24.1 centimetre,951241cm m design 22021 559cm 9511 241cm
https://m.media-amazon.com/images/I/51rlXPd+cSL.jpg,826444,width,11.5 centimetre,cueo 8115 cm
https://m.media-amazon.com/images/I/51KJErs3DGL.jpg,430434,width,73.0 millimetre,73mm 106mm se s
https://m.media-amazon.com/images/I/5118frbbQXS.jpg,931247,width,90.0 centimetre,90 cm 50 cm e n
https://m.media-amazon.com/images/I/614yUXjWSJL.jpg,205842,width,9.0 inch,hanging board cm118 9 lengthi 48 inches widthr 24 cml9 45 inches kgi2 2 weighti ibs 1 imi tation leather 3lcmlias6inches sorai stainless steel outfitaalum i alloy num bscmllbsinches iscmlsdinches
